id,level,root_list,tokens
a127,b,"[28, 29, 33, 34]","[{""kind"": ""word"", ""ar"": ""الولد"", ""voweled"": ""الْوَلَد"", ""en"": ""the boy"", ""roots"": [33], ""lemma"": ""ولد""}, {""kind"": ""word"", ""ar"": ""صغير"", ""voweled"": ""صَغِير"", ""en"": ""small"", ""roots"": [29], ""lemma"": ""صغير""}, {""kind"": ""func"", ""ar"": ""و"", ""voweled"": ""وَ"", ""en"": ""and"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""الرجل"", ""voweled"": ""الرَّجُل"", ""en"": ""the man"", ""roots"": [34], ""lemma"": ""رجل""}, {""kind"": ""word"", ""ar"": ""كبير"", ""voweled"": ""كَبِير"", ""en"": ""big"", ""roots"": [28], ""lemma"": ""كبير""}]"
a128,b,"[33, 34, 38]","[{""kind"": ""word"", ""ar"": ""والدي"", ""voweled"": ""وَالِدِي"", ""en"": ""my father"", ""roots"": [33], ""lemma"": ""والد"", ""inflected"": ""poss""}, {""kind"": ""word"", ""ar"": ""رجل"", ""voweled"": ""رَجُل"", ""en"": ""man"", ""roots"": [34], ""lemma"": ""رجل""}, {""kind"": ""word"", ""ar"": ""حكيم"", ""voweled"": ""حَكِيم"", ""en"": ""wise"", ""roots"": [38], ""lemma"": ""حكيم""}]"
a129,b,"[5, 33]","[{""kind"": ""word"", ""ar"": ""والدتي"", ""voweled"": ""وَالِدَتِي"", ""en"": ""my mother"", ""roots"": [33], ""lemma"": ""والدة"", ""inflected"": ""poss""}, {""kind"": ""word"", ""ar"": ""معلمة"", ""voweled"": ""مُعَلِّمَة"", ""en"": ""teacher (f.)"", ""roots"": [5], ""lemma"": ""معلم"", ""inflected"": ""fem""}]"
a130,b,"[36, 48, 56]","[{""kind"": ""word"", ""ar"": ""الرئيس"", ""voweled"": ""الرَّئِيس"", ""en"": ""the president"", ""roots"": [48], ""lemma"": ""رئيس""}, {""kind"": ""func"", ""ar"": ""في"", ""voweled"": ""فِي"", ""en"": ""in"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""المدينة"", ""voweled"": ""الْمَدِينَة"", ""en"": ""the city"", ""roots"": [36], ""lemma"": ""مدينة""}, {""kind"": ""word"", ""ar"": ""اليوم"", ""voweled"": ""الْيَوْمَ"", ""en"": ""today"", ""roots"": [56], ""lemma"": ""يوم""}]"
a131,b,"[37, 38, 39]","[{""kind"": ""word"", ""ar"": ""الملك"", ""voweled"": ""الْمَلِك"", ""en"": ""the king"", ""roots"": [39], ""lemma"": ""ملك""}, {""kind"": ""word"", ""ar"": ""حاكم"", ""voweled"": ""حَاكِم"", ""en"": ""ruler"", ""roots"": [38], ""lemma"": ""حاكم""}, {""kind"": ""word"", ""ar"": ""البلاد"", ""voweled"": ""الْبِلَاد"", ""en"": ""the lands; country"", ""roots"": [37], ""lemma"": ""بلد"", ""inflected"": ""pl""}]"
a132,b,"[38, 77]","[{""kind"": ""word"", ""ar"": ""الحكومة"", ""voweled"": ""الْحُكُومَة"", ""en"": ""the government"", ""roots"": [38], ""lemma"": ""حكومة""}, {""kind"": ""word"", ""ar"": ""جديدة"", ""voweled"": ""جَدِيدَة"", ""en"": ""new (f.)"", ""roots"": [77], ""lemma"": ""جديد"", ""inflected"": ""fem""}]"
a133,b,"[20, 41, 43]","[{""kind"": ""word"", ""ar"": ""شعبنا"", ""voweled"": ""شَعْبُنَا"", ""en"": ""our people"", ""roots"": [41], ""lemma"": ""شعب"", ""inflected"": ""poss""}, {""kind"": ""word"", ""ar"": ""يحب"", ""voweled"": ""يُحِبّ"", ""en"": ""loves"", ""roots"": [20], ""lemma"": ""حب"", ""inflected"": ""conj""}, {""kind"": ""word"", ""ar"": ""السلام"", ""voweled"": ""السَّلَام"", ""en"": ""the peace"", ""roots"": [43], ""lemma"": ""سلام""}]"
a134,b,"[28, 72, 75]","[{""kind"": ""word"", ""ar"": ""المجتمع"", ""voweled"": ""الْمُجْتَمَع"", ""en"": ""the society"", ""roots"": [75], ""lemma"": ""مجتمع""}, {""kind"": ""word"", ""ar"": ""كبير"", ""voweled"": ""كَبِير"", ""en"": ""big"", ""roots"": [28], ""lemma"": ""كبير""}, {""kind"": ""func"", ""ar"": ""و"", ""voweled"": ""وَ"", ""en"": ""and"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""متعدد"", ""voweled"": ""مُتَعَدِّد"", ""en"": ""diverse; multiple"", ""roots"": [72], ""lemma"": ""متعدد""}]"
a135,b,"[29, 75]","[{""kind"": ""word"", ""ar"": ""الجامعة"", ""voweled"": ""الْجَامِعَة"", ""en"": ""the university"", ""roots"": [75], ""lemma"": ""جامعة""}, {""kind"": ""word"", ""ar"": ""مجتمع"", ""voweled"": ""مُجْتَمَع"", ""en"": ""society"", ""roots"": [75], ""lemma"": ""مجتمع""}, {""kind"": ""word"", ""ar"": ""صغير"", ""voweled"": ""صَغِير"", ""en"": ""small"", ""roots"": [29], ""lemma"": ""صغير""}]"
a136,b,"[34, 58, 77]","[{""kind"": ""word"", ""ar"": ""جدي"", ""voweled"": ""جَدِّي"", ""en"": ""my grandfather"", ""roots"": [77], ""lemma"": ""جدي""}, {""kind"": ""word"", ""ar"": ""رجل"", ""voweled"": ""رَجُل"", ""en"": ""man"", ""roots"": [34], ""lemma"": ""رجل""}, {""kind"": ""word"", ""ar"": ""مشهور"", ""voweled"": ""مَشْهُور"", ""en"": ""famous"", ""roots"": [58], ""lemma"": ""مشهور""}]"
a137,b,"[33, 77]","[{""kind"": ""word"", ""ar"": ""جدتي"", ""voweled"": ""جَدَّتِي"", ""en"": ""my grandmother"", ""roots"": [77], ""lemma"": ""جدة"", ""inflected"": ""poss""}, {""kind"": ""word"", ""ar"": ""والدة"", ""voweled"": ""وَالِدَة"", ""en"": ""mother"", ""roots"": [33], ""lemma"": ""والدة""}, {""kind"": ""word"", ""ar"": ""والدي"", ""voweled"": ""وَالِدِي"", ""en"": ""my father"", ""roots"": [33], ""lemma"": ""والد"", ""inflected"": ""poss""}]"
a138,i,"[48, 75, 99]","[{""kind"": ""word"", ""ar"": ""حضر"", ""voweled"": ""حَضَرَ"", ""en"": ""attended"", ""roots"": [99], ""lemma"": ""حضر""}, {""kind"": ""word"", ""ar"": ""الرئيس"", ""voweled"": ""الرَّئِيس"", ""en"": ""the president"", ""roots"": [48], ""lemma"": ""رئيس""}, {""kind"": ""word"", ""ar"": ""الاجتماع"", ""voweled"": ""الْاِجْتِمَاع"", ""en"": ""the meeting"", ""roots"": [75], ""lemma"": ""اجتماع""}, {""kind"": ""func"", ""ar"": ""أمس"", ""voweled"": ""أَمْسِ"", ""en"": ""yesterday"", ""roots"": []}]"
a139,i,"[30, 37, 38, 39, 57]","[{""kind"": ""word"", ""ar"": ""حكم"", ""voweled"": ""حَكَمَ"", ""en"": ""ruled"", ""roots"": [38], ""lemma"": ""حكم""}, {""kind"": ""word"", ""ar"": ""الملك"", ""voweled"": ""الْمَلِك"", ""en"": ""the king"", ""roots"": [39], ""lemma"": ""ملك""}, {""kind"": ""word"", ""ar"": ""البلاد"", ""voweled"": ""الْبِلَاد"", ""en"": ""the lands; country"", ""roots"": [37], ""lemma"": ""بلد"", ""inflected"": ""pl""}, {""kind"": ""word"", ""ar"": ""سنوات"", ""voweled"": ""سَنَوَات"", ""en"": ""years"", ""roots"": [57], ""lemma"": ""سنة"", ""inflected"": ""pl""}, {""kind"": ""word"", ""ar"": ""طويلة"", ""voweled"": ""طَوِيلَة"", ""en"": ""long (f.)"", ""roots"": [30], ""lemma"": ""طويل"", ""inflected"": ""fem""}]"
a140,i,"[71, 76]","[{""kind"": ""word"", ""ar"": ""تفرق"", ""voweled"": ""تَفَرَّقَ"", ""en"": ""dispersed"", ""roots"": [76], ""lemma"": ""فرق"", ""inflected"": ""conj""}, {""kind"": ""func"", ""ar"": ""الناس"", ""voweled"": ""النَّاس"", ""en"": ""the people"", ""roots"": []}, {""kind"": ""func"", ""ar"": ""في"", ""voweled"": ""فِي"", ""en"": ""in"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""الليل"", ""voweled"": ""اللَّيْل"", ""en"": ""the night"", ""roots"": [71], ""lemma"": ""ليل""}]"
a141,b,"[76, 77]","[{""kind"": ""word"", ""ar"": ""فريقنا"", ""voweled"": ""فَرِيقُنَا"", ""en"": ""our team"", ""roots"": [76], ""lemma"": ""فريق"", ""inflected"": ""poss""}, {""kind"": ""word"", ""ar"": ""جديد"", ""voweled"": ""جَدِيد"", ""en"": ""new"", ""roots"": [77], ""lemma"": ""جديد""}]"
a142,b,"[28, 35, 75]","[{""kind"": ""word"", ""ar"": ""الجماعة"", ""voweled"": ""الْجَمَاعَة"", ""en"": ""the group"", ""roots"": [75], ""lemma"": ""جماعة""}, {""kind"": ""func"", ""ar"": ""في"", ""voweled"": ""فِي"", ""en"": ""in"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""البيت"", ""voweled"": ""الْبَيْت"", ""en"": ""the house"", ""roots"": [35], ""lemma"": ""بيت""}, {""kind"": ""word"", ""ar"": ""الكبير"", ""voweled"": ""الْكَبِير"", ""en"": ""the big"", ""roots"": [28], ""lemma"": ""كبير""}]"
a143,i,"[37, 42, 93]","[{""kind"": ""word"", ""ar"": ""يخدم"", ""voweled"": ""يَخْدُم"", ""en"": ""serves"", ""roots"": [93], ""lemma"": ""خدم"", ""inflected"": ""conj""}, {""kind"": ""word"", ""ar"": ""المحارب"", ""voweled"": ""الْمُحَارِب"", ""en"": ""the fighter"", ""roots"": [42], ""lemma"": ""محارب""}, {""kind"": ""word"", ""ar"": ""بلده"", ""voweled"": ""بَلَدِهِ"", ""en"": ""his country"", ""roots"": [37], ""lemma"": ""بلد"", ""inflected"": ""poss""}]"
a144,i,"[42, 43, 65, 66]","[{""kind"": ""word"", ""ar"": ""انتهت"", ""voweled"": ""اِنْتَهَتْ"", ""en"": ""ended (f.)"", ""roots"": [66], ""lemma"": ""انتهى"", ""inflected"": ""conj""}, {""kind"": ""word"", ""ar"": ""الحرب"", ""voweled"": ""الْحَرْب"", ""en"": ""the war"", ""roots"": [42], ""lemma"": ""حرب""}, {""kind"": ""func"", ""ar"": ""و"", ""voweled"": ""وَ"", ""en"": ""and"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""بدأت"", ""voweled"": ""بَدَأَتْ"", ""en"": ""began (f.)"", ""roots"": [65], ""lemma"": ""بدأ"", ""inflected"": ""conj""}, {""kind"": ""word"", ""ar"": ""السلام"", ""voweled"": ""السَّلَام"", ""en"": ""the peace"", ""roots"": [43], ""lemma"": ""سلام""}]"
a145,b,"[42, 43, 53, 54]","[{""kind"": ""word"", ""ar"": ""الحرب"", ""voweled"": ""الْحَرْب"", ""en"": ""the war"", ""roots"": [42], ""lemma"": ""حرب""}, {""kind"": ""word"", ""ar"": ""موت"", ""voweled"": ""مَوْت"", ""en"": ""death"", ""roots"": [54], ""lemma"": ""موت""}, {""kind"": ""func"", ""ar"": ""و"", ""voweled"": ""وَ"", ""en"": ""and"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""السلام"", ""voweled"": ""السَّلَام"", ""en"": ""the peace"", ""roots"": [43], ""lemma"": ""سلام""}, {""kind"": ""word"", ""ar"": ""حياة"", ""voweled"": ""حَيَاة"", ""en"": ""life"", ""roots"": [53], ""lemma"": ""حياة""}]"
a146,b,"[39, 54, 78]","[{""kind"": ""word"", ""ar"": ""مات"", ""voweled"": ""مَاتَ"", ""en"": ""died"", ""roots"": [54], ""lemma"": ""مات""}, {""kind"": ""word"", ""ar"": ""الملك"", ""voweled"": ""الْمَلِك"", ""en"": ""the king"", ""roots"": [39], ""lemma"": ""ملك""}, {""kind"": ""word"", ""ar"": ""القديم"", ""voweled"": ""الْقَدِيم"", ""en"": ""the old"", ""roots"": [78], ""lemma"": ""قديم""}, {""kind"": ""func"", ""ar"": ""أمس"", ""voweled"": ""أَمْسِ"", ""en"": ""yesterday"", ""roots"": []}]"
a147,i,"[38, 39, 54]","[{""kind"": ""func"", ""ar"": ""عندما"", ""voweled"": ""عِنْدَمَا"", ""en"": ""when"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""مات"", ""voweled"": ""مَاتَ"", ""en"": ""died"", ""roots"": [54], ""lemma"": ""مات""}, {""kind"": ""word"", ""ar"": ""الملك"", ""voweled"": ""الْمَلِك"", ""en"": ""the king"", ""roots"": [39], ""lemma"": ""ملك""}, {""kind"": ""word"", ""ar"": ""حكم"", ""voweled"": ""حَكَمَ"", ""en"": ""ruled"", ""roots"": [38], ""lemma"": ""حكم""}, {""kind"": ""func"", ""ar"": ""أخوه"", ""voweled"": ""أَخُوهُ"", ""en"": ""his brother"", ""roots"": []}]"
a148,b,"[14, 41, 87]","[{""kind"": ""word"", ""ar"": ""حقوق"", ""voweled"": ""حُقُوق"", ""en"": ""rights"", ""roots"": [87], ""lemma"": ""حق"", ""inflected"": ""pl""}, {""kind"": ""word"", ""ar"": ""الشعب"", ""voweled"": ""الشَّعْب"", ""en"": ""the people; nation"", ""roots"": [41], ""lemma"": ""شعب""}, {""kind"": ""word"", ""ar"": ""معروفة"", ""voweled"": ""مَعْرُوفَة"", ""en"": ""well-known (f.)"", ""roots"": [14], ""lemma"": ""معروف"", ""inflected"": ""fem""}]"
a149,i,"[25, 38, 41, 77]","[{""kind"": ""word"", ""ar"": ""طلب"", ""voweled"": ""طَلَبَ"", ""en"": ""requested"", ""roots"": [25], ""lemma"": ""طلب""}, {""kind"": ""word"", ""ar"": ""الشعب"", ""voweled"": ""الشَّعْب"", ""en"": ""the people; nation"", ""roots"": [41], ""lemma"": ""شعب""}, {""kind"": ""word"", ""ar"": ""حكومة"", ""voweled"": ""حُكُومَة"", ""en"": ""government"", ""roots"": [38], ""lemma"": ""حكومة""}, {""kind"": ""word"", ""ar"": ""جديدة"", ""voweled"": ""جَدِيدَة"", ""en"": ""new (f.)"", ""roots"": [77], ""lemma"": ""جديد"", ""inflected"": ""fem""}]"
a150,i,"[18, 40, 45]","[{""kind"": ""word"", ""ar"": ""الدولة"", ""voweled"": ""الدَّوْلَة"", ""en"": ""the state"", ""roots"": [40], ""lemma"": ""دولة""}, {""kind"": ""word"", ""ar"": ""مسؤولة"", ""voweled"": ""مَسْؤُولَة"", ""en"": ""responsible (f.)"", ""roots"": [18], ""lemma"": ""مسؤول"", ""inflected"": ""fem""}, {""kind"": ""func"", ""ar"": ""عن"", ""voweled"": ""عَنْ"", ""en"": ""about"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""الأمن"", ""voweled"": ""الْأَمْن"", ""en"": ""the security"", ""roots"": [45], ""lemma"": ""أمن""}]"
a151,b,"[25, 36, 45]","[{""kind"": ""word"", ""ar"": ""الأمن"", ""voweled"": ""الْأَمْن"", ""en"": ""the security"", ""roots"": [45], ""lemma"": ""أمن""}, {""kind"": ""word"", ""ar"": ""مطلوب"", ""voweled"": ""مَطْلُوب"", ""en"": ""required"", ""roots"": [25], ""lemma"": ""مطلوب""}, {""kind"": ""func"", ""ar"": ""في"", ""voweled"": ""فِي"", ""en"": ""in"", ""roots"": []}, {""kind"": ""func"", ""ar"": ""كل"", ""voweled"": ""كُلّ"", ""en"": ""every; all"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""مدينة"", ""voweled"": ""مَدِينَة"", ""en"": ""city"", ""roots"": [36], ""lemma"": ""مدينة""}]"
a152,b,"[34, 45, 59]","[{""kind"": ""word"", ""ar"": ""رجال"", ""voweled"": ""رِجَال"", ""en"": ""men"", ""roots"": [34], ""lemma"": ""رجل"", ""inflected"": ""pl""}, {""kind"": ""word"", ""ar"": ""الأمن"", ""voweled"": ""الْأَمْن"", ""en"": ""the security"", ""roots"": [45], ""lemma"": ""أمن""}, {""kind"": ""func"", ""ar"": ""في"", ""voweled"": ""فِي"", ""en"": ""in"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""الطريق"", ""voweled"": ""الطَّرِيق"", ""en"": ""the road; way"", ""roots"": [59], ""lemma"": ""طريق""}]"
a153,b,"[43, 45, 47]","[{""kind"": ""word"", ""ar"": ""إيمان"", ""voweled"": ""إِيمَان"", ""en"": ""faith"", ""roots"": [45], ""lemma"": ""إيمان""}, {""kind"": ""word"", ""ar"": ""المؤمن"", ""voweled"": ""الْمُؤْمِن"", ""en"": ""the believer"", ""roots"": [45], ""lemma"": ""مؤمن""}, {""kind"": ""func"", ""ar"": ""في"", ""voweled"": ""فِي"", ""en"": ""in"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""قلب"", ""voweled"": ""قَلْب"", ""en"": ""heart"", ""roots"": [47], ""lemma"": ""قلب""}, {""kind"": ""word"", ""ar"": ""سليم"", ""voweled"": ""سَلِيم"", ""en"": ""sound; healthy"", ""roots"": [43], ""lemma"": ""سليم""}]"
a154,b,"[20, 43]","[{""kind"": ""word"", ""ar"": ""المسلم"", ""voweled"": ""الْمُسْلِم"", ""en"": ""the Muslim"", ""roots"": [43], ""lemma"": ""مسلم""}, {""kind"": ""word"", ""ar"": ""يحب"", ""voweled"": ""يُحِبّ"", ""en"": ""loves"", ""roots"": [20], ""lemma"": ""حب"", ""inflected"": ""conj""}, {""kind"": ""word"", ""ar"": ""السلام"", ""voweled"": ""السَّلَام"", ""en"": ""the peace"", ""roots"": [43], ""lemma"": ""سلام""}]"
a155,b,"[44, 47]","[{""kind"": ""word"", ""ar"": ""الدين"", ""voweled"": ""الدِّين"", ""en"": ""the religion"", ""roots"": [44], ""lemma"": ""دين""}, {""kind"": ""func"", ""ar"": ""في"", ""voweled"": ""فِي"", ""en"": ""in"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""القلب"", ""voweled"": ""الْقَلْب"", ""en"": ""the heart"", ""roots"": [47], ""lemma"": ""قلب""}]"
a156,b,"[34, 88]","[{""kind"": ""word"", ""ar"": ""صديقي"", ""voweled"": ""صَدِيقِي"", ""en"": ""my friend"", ""roots"": [88], ""lemma"": ""صديق"", ""inflected"": ""poss""}, {""kind"": ""word"", ""ar"": ""رجل"", ""voweled"": ""رَجُل"", ""en"": ""man"", ""roots"": [34], ""lemma"": ""رجل""}, {""kind"": ""word"", ""ar"": ""صادق"", ""voweled"": ""صَادِق"", ""en"": ""honest"", ""roots"": [88], ""lemma"": ""صادق""}]"
a157,b,"[20, 88, 89]","[{""kind"": ""word"", ""ar"": ""الصداقة"", ""voweled"": ""الصَّدَاقَة"", ""en"": ""the friendship"", ""roots"": [88], ""lemma"": ""صداقة""}, {""kind"": ""word"", ""ar"": ""حب"", ""voweled"": ""حُبّ"", ""en"": ""love"", ""roots"": [20], ""lemma"": ""حب""}, {""kind"": ""func"", ""ar"": ""و"", ""voweled"": ""وَ"", ""en"": ""and"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""ثقة"", ""voweled"": ""ثِقَة"", ""en"": ""trust"", ""roots"": [89], ""lemma"": ""ثقة""}]"
a158,i,"[74, 88, 89]","[{""kind"": ""func"", ""ar"": ""عندي"", ""voweled"": ""عِنْدِي"", ""en"": ""I have"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""ثقة"", ""voweled"": ""ثِقَة"", ""en"": ""trust"", ""roots"": [89], ""lemma"": ""ثقة""}, {""kind"": ""word"", ""ar"": ""كاملة"", ""voweled"": ""كَامِلَة"", ""en"": ""complete (f.)"", ""roots"": [74], ""lemma"": ""كامل"", ""inflected"": ""fem""}, {""kind"": ""func"", ""ar"": ""في"", ""voweled"": ""فِي"", ""en"": ""in"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""صديقي"", ""voweled"": ""صَدِيقِي"", ""en"": ""my friend"", ""roots"": [88], ""lemma"": ""صديق"", ""inflected"": ""poss""}]"
a159,b,"[1, 48, 77, 89]","[{""kind"": ""word"", ""ar"": ""كتب"", ""voweled"": ""كَتَبَ"", ""en"": ""wrote"", ""roots"": [1], ""lemma"": ""كتب""}, {""kind"": ""word"", ""ar"": ""الرئيس"", ""voweled"": ""الرَّئِيس"", ""en"": ""the president"", ""roots"": [48], ""lemma"": ""رئيس""}, {""kind"": ""word"", ""ar"": ""الميثاق"", ""voweled"": ""الْمِيثَاق"", ""en"": ""the charter"", ""roots"": [89], ""lemma"": ""ميثاق""}, {""kind"": ""word"", ""ar"": ""الجديد"", ""voweled"": ""الْجَدِيد"", ""en"": ""the new"", ""roots"": [77], ""lemma"": ""جديد""}]"
a161,b,"[32, 33, 50]","[{""kind"": ""word"", ""ar"": ""وجه"", ""voweled"": ""وَجْه"", ""en"": ""face"", ""roots"": [50], ""lemma"": ""وجه""}, {""kind"": ""word"", ""ar"": ""الولد"", ""voweled"": ""الْوَلَد"", ""en"": ""the boy"", ""roots"": [33], ""lemma"": ""ولد""}, {""kind"": ""word"", ""ar"": ""جميل"", ""voweled"": ""جَمِيل"", ""en"": ""beautiful"", ""roots"": [32], ""lemma"": ""جميل""}]"
a162,b,"[28, 51, 53]","[{""kind"": ""word"", ""ar"": ""عين"", ""voweled"": ""عَيْن"", ""en"": ""eye"", ""roots"": [51], ""lemma"": ""عين""}, {""kind"": ""word"", ""ar"": ""الحيوان"", ""voweled"": ""الْحَيَوَان"", ""en"": ""the animal"", ""roots"": [53], ""lemma"": ""حيوان""}, {""kind"": ""word"", ""ar"": ""كبيرة"", ""voweled"": ""كَبِيرَة"", ""en"": ""big (f.)"", ""roots"": [28], ""lemma"": ""كبير"", ""inflected"": ""fem""}]"
a163,b,"[1, 29, 33, 49]","[{""kind"": ""func"", ""ar"": ""في"", ""voweled"": ""فِي"", ""en"": ""in"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""يد"", ""voweled"": ""يَد"", ""en"": ""hand"", ""roots"": [49], ""lemma"": ""يد""}, {""kind"": ""word"", ""ar"": ""الولد"", ""voweled"": ""الْوَلَد"", ""en"": ""the boy"", ""roots"": [33], ""lemma"": ""ولد""}, {""kind"": ""word"", ""ar"": ""كتاب"", ""voweled"": ""كِتَاب"", ""en"": ""book"", ""roots"": [1], ""lemma"": ""كتاب""}, {""kind"": ""word"", ""ar"": ""صغير"", ""voweled"": ""صَغِير"", ""en"": ""small"", ""roots"": [29], ""lemma"": ""صغير""}]"
a164,b,"[34, 48, 81]","[{""kind"": ""word"", ""ar"": ""رفع"", ""voweled"": ""رَفَعَ"", ""en"": ""raised"", ""roots"": [81], ""lemma"": ""رفع""}, {""kind"": ""word"", ""ar"": ""الرجل"", ""voweled"": ""الرَّجُل"", ""en"": ""the man"", ""roots"": [34], ""lemma"": ""رجل""}, {""kind"": ""word"", ""ar"": ""رأسه"", ""voweled"": ""رَأْسَهُ"", ""en"": ""his head"", ""roots"": [48], ""lemma"": ""رأس"", ""inflected"": ""poss""}]"
